Cluster_name	Count	Max with r1	Max with_r2	Recombinant1	Recombinant2
centroid=F5_LH_5006;seqs=1;size=2;	2	2	2	0	0
centroid=F5_LB_1628;seqs=3;size=3;	3	3	3	0	0
centroid=F2_H_452;seqs=2;size=2;	2	41	2	1	0
centroid=F2_H_11;seqs=1;size=1;	1	160	1	1	0
centroid=F6_LB_2348;seqs=1;size=1;	1	3	1	1	0
centroid=F6_LB_4205;seqs=4;size=4;	4	5	16	1	1
centroid=F2_H_622;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_3330;seqs=2;size=5;	5	5	5	0	0
centroid=F6_LB_1176;seqs=2;size=2;	2	2	26	0	1
centroid=F2_H_842;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4154;seqs=6;size=8;	8	8	8	0	0
centroid=F5_LB_148;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_157;seqs=3;size=3;	3	3	3	0	0
centroid=F4_LH_641;seqs=24;size=48;	48	48	48	0	0
centroid=F5_LH_5213;seqs=1;size=1;	1	1	5	0	1
centroid=F2_B2_59;seqs=2;size=2;	2	9	2	1	0
centroid=F1_B1_2382;seqs=14;size=51;	51	51	51	0	0
centroid=F6_LB_6220;seqs=9;size=26;	26	26	26	0	0
centroid=F6_LH_4370;seqs=1;size=1;	1	58	1	1	0
centroid=F5_LH_3911;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_2336;seqs=2;size=3;	3	3	3	0	0
centroid=F6_LH_6291;seqs=1;size=1;	1	71	1	1	0
centroid=F5_LH_3742;seqs=1;size=1;	1	3	1	1	0
centroid=F5_LB_1573;seqs=1;size=1;	1	2	1	1	0
centroid=F6_LB_6537;seqs=10;size=17;	17	17	17	0	0
centroid=F5_LB_1696;seqs=2;size=3;	3	3	3	0	0
centroid=F2_H_553;seqs=1;size=1;	1	129	1	1	0
centroid=F6_LH_9623;seqs=12;size=13;	13	13	13	0	0
centroid=F4_LH_390;seqs=2;size=2;	2	2	78	0	1
centroid=F5_LB_2021;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_5266;seqs=4;size=13;	13	13	13	0	0
centroid=F2_B2_656;seqs=2;size=2;	2	2	2	0	0
centroid=F6_LB_6991;seqs=2;size=2;	2	52	2	1	0
centroid=F6_LB_7848;seqs=3;size=3;	3	3	19	0	1
centroid=F5_LB_822;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_2179;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LH_178;seqs=3;size=3;	3	3	3	0	0
centroid=F6_LH_1035;seqs=4;size=4;	4	102	4	1	0
centroid=F6_LH_7424;seqs=3;size=3;	3	86	3	1	0
centroid=F6_LB_5167;seqs=1;size=1;	1	3	1	1	0
centroid=F6_LB_3844;seqs=1;size=1;	1	39	1	1	0
centroid=F5_LH_3046;seqs=2;size=4;	4	4	4	0	0
centroid=F5_LB_3159;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LH_6509;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_2400;seqs=1;size=2;	2	2	2	0	0
centroid=F6_LB_8294;seqs=1;size=1;	1	52	1	1	0
centroid=F6_LH_5074;seqs=5;size=5;	5	86	98	1	1
centroid=F6_LB_6150;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LH_5663;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LH_7347;seqs=23;size=65;	65	65	65	0	0
centroid=F6_LB_4997;seqs=1;size=1;	1	19	1	1	0
centroid=F6_LB_2279;seqs=1;size=1;	1	13	1	1	0
centroid=F5_LB_1103;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LB_1378;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_1489;seqs=1;size=1;	1	3	1	1	0
centroid=F2_H_517;seqs=8;size=8;	8	64	26	1	1
centroid=F5_LB_3130;seqs=2;size=2;	2	2	2	0	0
centroid=F6_LB_7213;seqs=1;size=1;	1	18	1	1	0
centroid=F1_H_1861;seqs=1;size=1;	1	4	1	1	0
centroid=F5_LH_4131;seqs=4;size=5;	5	5	5	0	0
centroid=F6_LH_5265;seqs=1;size=1;	1	41	1	1	0
centroid=F1_H_1260;seqs=33;size=150;	150	150	150	0	0
centroid=F5_LH_57;seqs=1;size=1;	1	55	1	1	0
centroid=F6_LB_6409;seqs=19;size=55;	55	55	55	0	0
centroid=F5_LH_554;seqs=2;size=2;	2	3	2	1	0
centroid=F5_LH_5780;seqs=9;size=21;	21	21	21	0	0
centroid=F5_LB_1244;seqs=2;size=2;	2	2	2	0	0
centroid=F2_B2_425;seqs=1;size=1;	1	4	1	1	0
centroid=F5_LB_1165;seqs=1;size=1;	1	2	1	1	0
centroid=F6_LH_6174;seqs=4;size=4;	4	26	4	1	0
centroid=F6_LB_545;seqs=1;size=1;	1	23	1	1	0
centroid=F6_LH_8619;seqs=1;size=1;	1	109	1	1	0
centroid=F2_H_1175;seqs=2;size=2;	2	41	2	1	0
centroid=F5_LB_578;seqs=1;size=1;	1	5	5	1	1
centroid=F5_LH_4608;seqs=2;size=5;	5	5	5	0	0
centroid=F5_LH_3220;seqs=1;size=1;	1	58	1	1	0
centroid=F6_LB_8367;seqs=5;size=5;	5	39	5	1	0
centroid=F4_LB_833;seqs=18;size=40;	40	40	40	0	0
centroid=F6_LB_6574;seqs=3;size=8;	8	8	8	0	0
centroid=F2_H_921;seqs=3;size=3;	3	36	55	1	1
centroid=F5_LH_4438;seqs=2;size=2;	2	13	2	1	0
centroid=F5_LB_2522;seqs=2;size=3;	3	3	3	0	0
centroid=F5_LH_3712;seqs=2;size=3;	3	3	3	0	0
centroid=F6_LH_4861;seqs=6;size=6;	6	73	6	1	0
centroid=F1_H_729;seqs=3;size=3;	3	3	81	0	1
centroid=F2_H_686;seqs=3;size=3;	3	3	35	0	1
centroid=F4_LB_837;seqs=7;size=49;	49	49	49	0	0
centroid=F5_LB_2403;seqs=2;size=8;	8	8	8	0	0
centroid=F5_LB_2150;seqs=1;size=5;	5	5	5	0	0
centroid=F5_LB_2682;seqs=5;size=7;	7	7	7	0	0
centroid=F5_LH_5653;seqs=2;size=7;	7	7	7	0	0
centroid=F6_LB_5430;seqs=1;size=1;	1	18	1	1	0
centroid=F5_LH_5412;seqs=8;size=16;	16	16	16	0	0
centroid=F3_H_1467;seqs=1;size=1;	1	7	1	1	0
centroid=F6_LB_443;seqs=1;size=1;	1	47	1	1	0
centroid=F5_LH_3087;seqs=6;size=11;	11	11	11	0	0
centroid=F5_LB_2302;seqs=2;size=5;	5	5	5	0	0
centroid=F5_LH_795;seqs=2;size=3;	3	3	3	0	0
centroid=F5_LB_676;seqs=3;size=4;	4	4	4	0	0
centroid=F5_LH_356;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LH_1418;seqs=2;size=2;	2	2	3	0	1
centroid=F5_LH_676;seqs=1;size=1;	1	1	1	0	0
centroid=F2_H_467;seqs=1;size=1;	1	48	15	1	1
centroid=F5_LB_506;seqs=3;size=3;	3	3	3	0	0
centroid=F5_LB_2464;seqs=2;size=5;	5	5	5	0	0
centroid=F5_LH_4025;seqs=1;size=1;	1	1	6	0	1
centroid=F2_H_962;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_3006;seqs=1;size=2;	2	2	2	0	0
centroid=F2_H_674;seqs=2;size=2;	2	47	2	1	0
centroid=F2_H_1029;seqs=4;size=4;	4	22	44	1	1
centroid=F5_LH_3022;seqs=3;size=3;	3	3	3	0	0
centroid=F5_LB_2063;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_863;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LB_1342;seqs=1;size=1;	1	1	1	0	0
centroid=F2_B2_672;seqs=1;size=1;	1	63	1	1	0
centroid=F6_LB_6546;seqs=24;size=89;	89	89	89	0	0
centroid=F5_LH_5090;seqs=1;size=1;	1	4	1	1	0
centroid=F5_LB_265;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_3724;seqs=1;size=1;	1	11	1	1	0
centroid=F5_LB_2445;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_3060;seqs=3;size=7;	7	7	7	0	0
centroid=F2_B2_336;seqs=1;size=1;	1	29	3	1	1
centroid=F6_LB_1324;seqs=1;size=1;	1	15	1	1	0
centroid=F5_LH_3892;seqs=3;size=13;	13	13	13	0	0
centroid=F5_LH_3442;seqs=1;size=1;	1	2	1	1	0
centroid=F5_LH_5729;seqs=1;size=1;	1	6	1	1	0
centroid=F2_B2_136;seqs=2;size=2;	2	2	4	0	1
centroid=F5_LB_651;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_3196;seqs=4;size=6;	6	6	6	0	0
centroid=F5_LH_3023;seqs=1;size=1;	1	3	1	1	0
centroid=F5_LB_850;seqs=1;size=1;	1	1	1	0	0
centroid=F4_LB_934;seqs=1;size=1;	1	37	1	1	0
centroid=F5_LB_2910;seqs=3;size=7;	7	7	7	0	0
centroid=F6_LB_8571;seqs=4;size=4;	4	28	4	1	0
centroid=F6_LH_5128;seqs=1;size=1;	1	98	1	1	0
centroid=F6_LH_6954;seqs=3;size=5;	5	5	5	0	0
centroid=F5_LB_869;seqs=1;size=1;	1	1	1	0	0
centroid=F3_H_2807;seqs=3;size=3;	3	299	3	1	0
centroid=F5_LH_3126;seqs=1;size=1;	1	64	3	1	1
centroid=F6_LB_7809;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_5343;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4247;seqs=2;size=4;	4	4	4	0	0
centroid=F6_LB_9638;seqs=1;size=1;	1	27	44	1	1
centroid=F5_LH_3208;seqs=1;size=2;	2	2	2	0	0
centroid=F2_H_762;seqs=1;size=1;	1	100	1	1	0
centroid=F2_B2_600;seqs=1;size=1;	1	5	1	1	0
centroid=F6_LB_4370;seqs=1;size=1;	1	6	1	1	0
centroid=F5_LB_2479;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_3854;seqs=7;size=20;	20	20	20	0	0
centroid=F5_LH_1780;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LH_5139;seqs=8;size=8;	8	79	8	1	0
centroid=F5_LB_2190;seqs=2;size=6;	6	6	6	0	0
centroid=F6_LH_8906;seqs=7;size=7;	7	39	101	1	1
centroid=F6_LB_4178;seqs=1;size=1;	1	5	1	1	0
centroid=F5_LH_1430;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_5581;seqs=1;size=1;	1	10	1	1	0
centroid=F5_LH_467;seqs=1;size=1;	1	26	1	1	0
centroid=F6_LH_1109;seqs=5;size=5;	5	106	5	1	0
centroid=F2_H_49;seqs=8;size=8;	8	88	8	1	0
centroid=F5_LB_3322;seqs=2;size=3;	3	3	3	0	0
centroid=F5_LH_3719;seqs=8;size=9;	9	9	9	0	0
centroid=F6_LH_1347;seqs=4;size=4;	4	58	106	1	1
centroid=F2_B2_1225;seqs=1;size=1;	1	9	5	1	1
centroid=F2_B2_774;seqs=2;size=2;	2	34	2	1	0
centroid=F6_LB_9128;seqs=5;size=5;	5	33	5	1	0
centroid=F6_LB_1486;seqs=1;size=1;	1	14	1	1	0
centroid=F4_LB_132;seqs=1;size=1;	1	14	40	1	1
centroid=F5_LH_3135;seqs=1;size=2;	2	2	2	0	0
centroid=F5_LB_3312;seqs=4;size=5;	5	5	5	0	0
centroid=F5_LH_219;seqs=2;size=2;	2	2	2	0	0
centroid=F6_LB_2518;seqs=2;size=2;	2	25	2	1	0
centroid=F2_H_835;seqs=4;size=4;	4	106	4	1	0
centroid=F6_LB_7241;seqs=2;size=2;	2	36	2	1	0
centroid=F6_LB_4936;seqs=4;size=4;	4	4	9	0	1
centroid=F5_LH_2973;seqs=1;size=2;	2	2	2	0	0
centroid=F5_LB_846;seqs=1;size=2;	2	2	2	0	0
centroid=F6_LB_8929;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4038;seqs=2;size=4;	4	4	4	0	0
centroid=F5_LB_3144;seqs=1;size=1;	1	7	3	1	1
centroid=F6_LB_7807;seqs=1;size=1;	1	10	1	1	0
centroid=F6_LH_6677;seqs=9;size=23;	23	23	23	0	0
centroid=F5_LH_675;seqs=1;size=1;	1	1	5	0	1
centroid=F6_LH_7018;seqs=20;size=57;	57	57	57	0	0
centroid=F6_LB_6088;seqs=3;size=3;	3	3	44	0	1
centroid=F2_B2_769;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_1615;seqs=1;size=1;	1	1	4	0	1
centroid=F6_LB_2261;seqs=2;size=2;	2	6	2	1	0
centroid=F2_H_692;seqs=1;size=1;	1	83	1	1	0
centroid=F5_LH_1573;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_2674;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_5010;seqs=1;size=3;	3	3	3	0	0
centroid=F6_LB_4242;seqs=1;size=1;	1	237	1	1	0
centroid=F3_B2_162;seqs=31;size=153;	153	153	153	0	0
centroid=F6_LB_6752;seqs=4;size=15;	15	15	15	0	0
centroid=F1_H_1350;seqs=2;size=2;	2	2	71	0	1
centroid=F2_B2_1089;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4806;seqs=2;size=2;	2	2	3	0	1
centroid=F6_LH_7002;seqs=28;size=78;	78	78	78	0	0
centroid=F5_LB_2417;seqs=1;size=3;	3	3	3	0	0
centroid=F5_LH_559;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_7003;seqs=10;size=31;	31	31	31	0	0
centroid=F5_LB_1699;seqs=3;size=4;	4	4	4	0	0
centroid=F6_LB_7664;seqs=4;size=4;	4	4	35	0	1
centroid=F6_LB_8394;seqs=1;size=1;	1	9	1	1	0
centroid=F6_LH_1537;seqs=1;size=1;	1	84	115	1	1
centroid=F6_LB_7377;seqs=18;size=39;	39	39	39	0	0
centroid=F6_LB_7325;seqs=5;size=5;	5	46	5	1	0
centroid=F2_H_548;seqs=1;size=1;	1	56	1	1	0
centroid=F5_LH_238;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_9461;seqs=3;size=3;	3	39	3	1	0
centroid=F5_LH_3779;seqs=1;size=1;	1	15	1	1	0
centroid=F1_H_1270;seqs=11;size=65;	65	65	65	0	0
centroid=F4_LH_200;seqs=2;size=2;	2	54	2	1	0
centroid=F4_LB_62;seqs=2;size=2;	2	2	5	0	1
centroid=F6_LB_430;seqs=3;size=3;	3	28	3	1	0
centroid=F5_LH_4024;seqs=3;size=6;	6	6	6	0	0
centroid=F6_LB_5734;seqs=3;size=3;	3	3	3	0	0
centroid=F2_H_439;seqs=5;size=5;	5	100	5	1	0
centroid=F5_LH_586;seqs=2;size=2;	2	2	2	0	0
centroid=F1_B1_2903;seqs=1;size=1;	1	8	49	1	1
centroid=F5_LH_5126;seqs=3;size=7;	7	7	7	0	0
centroid=F5_LH_5299;seqs=3;size=6;	6	6	6	0	0
centroid=F5_LH_3194;seqs=1;size=6;	6	6	6	0	0
centroid=F5_LH_5344;seqs=3;size=7;	7	7	7	0	0
centroid=F6_LB_6642;seqs=23;size=58;	58	58	58	0	0
centroid=F5_LH_2065;seqs=1;size=1;	1	11	1	1	0
centroid=F6_LB_6346;seqs=23;size=60;	60	60	60	0	0
centroid=F5_LH_3986;seqs=7;size=12;	12	12	12	0	0
centroid=F2_B2_1220;seqs=1;size=1;	1	155	1	1	0
centroid=F2_H_67;seqs=3;size=3;	3	100	3	1	0
centroid=F5_LB_2641;seqs=5;size=6;	6	6	6	0	0
centroid=F5_LH_3416;seqs=3;size=6;	6	6	6	0	0
centroid=F5_LH_3428;seqs=2;size=9;	9	9	9	0	0
centroid=F5_LH_961;seqs=4;size=4;	4	4	4	0	0
centroid=F5_LH_3739;seqs=2;size=4;	4	4	4	0	0
centroid=F5_LH_362;seqs=2;size=2;	2	15	2	1	0
centroid=F6_LB_7202;seqs=8;size=17;	17	17	17	0	0
centroid=F6_LB_6539;seqs=17;size=42;	42	42	42	0	0
centroid=F6_LH_8320;seqs=2;size=5;	5	5	5	0	0
centroid=F6_LB_6900;seqs=3;size=3;	3	35	3	1	0
centroid=F2_B2_849;seqs=5;size=12;	12	12	12	0	0
centroid=F6_LH_6494;seqs=3;size=3;	3	69	3	1	0
centroid=F5_LH_3615;seqs=4;size=8;	8	8	8	0	0
centroid=F3_H_1878;seqs=1;size=1;	1	6	46	1	1
centroid=F5_LH_3053;seqs=2;size=2;	2	2	5	0	1
centroid=F5_LB_936;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4751;seqs=1;size=1;	1	18	3	1	1
centroid=F6_LB_6641;seqs=23;size=64;	64	64	64	0	0
centroid=F6_LB_6148;seqs=1;size=1;	1	1	1	0	0
centroid=F2_H_10;seqs=1;size=1;	1	1	5	0	1
centroid=F5_LB_1700;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LH_3111;seqs=3;size=3;	3	3	3	0	0
centroid=F6_LB_5269;seqs=1;size=1;	1	4	1	1	0
centroid=F6_LB_6309;seqs=14;size=28;	28	28	28	0	0
centroid=F6_LB_7373;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_3150;seqs=1;size=4;	4	4	4	0	0
centroid=F5_LH_3680;seqs=1;size=1;	1	1	1	0	0
centroid=F2_H_502;seqs=4;size=4;	4	39	52	1	1
centroid=F5_LB_2188;seqs=4;size=10;	10	10	10	0	0
centroid=F6_LB_6562;seqs=12;size=29;	29	29	29	0	0
centroid=F5_LH_670;seqs=1;size=1;	1	5	1	1	0
centroid=F5_LH_3577;seqs=1;size=1;	1	4	4	1	1
centroid=F6_LH_971;seqs=1;size=1;	1	1	1	0	0
centroid=F3_H_1678;seqs=1;size=1;	1	1	1	0	0
centroid=F1_H_775;seqs=1;size=1;	1	10	1	1	0
centroid=F5_LH_3703;seqs=1;size=5;	5	5	5	0	0
centroid=F6_LB_1153;seqs=6;size=6;	6	9	28	1	1
centroid=F3_H_2078;seqs=9;size=21;	21	21	21	0	0
centroid=F6_LH_8986;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LH_3657;seqs=4;size=11;	11	11	11	0	0
centroid=F5_LH_63;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_42;seqs=4;size=4;	4	46	4	1	0
centroid=F6_LB_6795;seqs=14;size=29;	29	29	29	0	0
centroid=F5_LB_2869;seqs=1;size=2;	2	2	2	0	0
centroid=F6_LB_6563;seqs=7;size=15;	15	15	15	0	0
centroid=F5_LH_2221;seqs=1;size=1;	1	42	1	1	0
centroid=F1_B1_2348;seqs=20;size=110;	110	110	110	0	0
centroid=F5_LH_4179;seqs=3;size=6;	6	6	6	0	0
centroid=F6_LB_3496;seqs=2;size=2;	2	2	14	0	1
centroid=F5_LB_3080;seqs=1;size=2;	2	2	2	0	0
centroid=F5_LB_2436;seqs=2;size=3;	3	3	3	0	0
centroid=F5_LB_346;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4363;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_361;seqs=1;size=4;	4	4	4	0	0
centroid=F5_LH_1328;seqs=4;size=5;	5	5	5	0	0
centroid=F5_LH_4193;seqs=6;size=11;	11	11	11	0	0
centroid=F6_LB_6385;seqs=3;size=12;	12	12	12	0	0
centroid=F6_LB_7255;seqs=18;size=46;	46	46	46	0	0
centroid=F5_LB_2255;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_723;seqs=2;size=2;	2	2	2	0	0
centroid=F6_LB_2697;seqs=3;size=3;	3	3	28	0	1
centroid=F2_H_283;seqs=1;size=1;	1	55	48	1	1
centroid=F6_LB_6754;seqs=26;size=55;	55	55	55	0	0
centroid=F2_H_1197;seqs=2;size=2;	2	98	2	1	0
centroid=F5_LH_1249;seqs=2;size=2;	2	28	2	1	0
centroid=F6_LH_7909;seqs=3;size=3;	3	3	50	0	1
centroid=F4_LH_126;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_5341;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LB_2080;seqs=2;size=5;	5	5	5	0	0
centroid=F5_LB_2393;seqs=5;size=12;	12	12	12	0	0
centroid=F6_LB_6237;seqs=10;size=40;	40	40	40	0	0
centroid=F6_LB_8717;seqs=5;size=5;	5	5	5	0	0
centroid=F6_LH_4913;seqs=4;size=4;	4	77	71	1	1
centroid=F3_B2_21;seqs=2;size=2;	2	36	2	1	0
centroid=F5_LH_1538;seqs=1;size=1;	1	3	1	1	0
centroid=F5_LH_1018;seqs=1;size=4;	4	4	4	0	0
centroid=F5_LH_3248;seqs=1;size=1;	1	1	11	0	1
centroid=F6_LB_4371;seqs=2;size=2;	2	2	42	0	1
centroid=F6_LB_882;seqs=1;size=1;	1	1	1	0	0
centroid=F3_H_1851;seqs=1;size=1;	1	276	366	1	1
centroid=F5_LH_3200;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LB_3065;seqs=3;size=4;	4	4	4	0	0
centroid=F6_LB_6288;seqs=9;size=26;	26	26	26	0	0
centroid=F6_LH_6576;seqs=5;size=5;	5	13	5	1	0
centroid=F2_B2_69;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4319;seqs=1;size=1;	1	13	6	1	1
centroid=F6_LB_6781;seqs=15;size=39;	39	39	39	0	0
centroid=F5_LB_3260;seqs=2;size=3;	3	3	3	0	0
centroid=F6_LB_6706;seqs=10;size=28;	28	28	28	0	0
centroid=F3_H_867;seqs=1;size=1;	1	5	1	1	0
centroid=F5_LH_880;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_15;seqs=2;size=2;	2	13	2	1	0
centroid=F5_LB_1218;seqs=1;size=1;	1	1	1	0	0
centroid=F2_H_200;seqs=6;size=6;	6	90	6	1	0
centroid=F2_H_748;seqs=6;size=6;	6	34	58	1	1
centroid=F6_LH_7096;seqs=15;size=71;	71	71	71	0	0
centroid=F6_LB_5893;seqs=1;size=1;	1	26	1	1	0
centroid=F6_LH_5447;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_2511;seqs=1;size=1;	1	12	5	1	1
centroid=F2_B2_151;seqs=2;size=2;	2	2	2	0	0
centroid=F2_H_319;seqs=1;size=1;	1	92	29	1	1
centroid=F1_B1_2337;seqs=26;size=91;	91	91	91	0	0
centroid=F6_LB_9210;seqs=3;size=3;	3	3	3	0	0
centroid=F5_LH_3795;seqs=2;size=2;	2	33	2	1	0
centroid=F5_LH_1395;seqs=1;size=1;	1	4	1	1	0
centroid=F2_H_1174;seqs=3;size=3;	3	46	3	1	0
centroid=F6_LB_4976;seqs=10;size=29;	29	29	29	0	0
centroid=F6_LB_6287;seqs=18;size=50;	50	50	50	0	0
centroid=F6_LH_7040;seqs=18;size=69;	69	69	69	0	0
centroid=F6_LH_3622;seqs=1;size=1;	1	36	1	1	0
centroid=F6_LB_9001;seqs=2;size=2;	2	2	60	0	1
centroid=F1_H_679;seqs=1;size=1;	1	13	1	1	0
centroid=F5_LB_2056;seqs=1;size=3;	3	3	3	0	0
centroid=F5_LB_561;seqs=1;size=1;	1	1	1	0	0
centroid=F2_H_143;seqs=1;size=1;	1	60	1	1	0
centroid=F5_LH_3217;seqs=4;size=6;	6	6	6	0	0
centroid=F6_LB_8628;seqs=1;size=1;	1	2	1	1	0
centroid=F5_LH_3633;seqs=4;size=7;	7	7	7	0	0
centroid=F6_LB_9746;seqs=4;size=4;	4	64	15	1	1
centroid=F6_LB_2108;seqs=3;size=3;	3	3	32	0	1
centroid=F5_LH_1009;seqs=2;size=2;	2	2	6	0	1
centroid=F6_LH_10475;seqs=1;size=1;	1	36	1	1	0
centroid=F5_LB_993;seqs=3;size=3;	3	11	3	1	0
centroid=F3_H_2434;seqs=3;size=3;	3	3	99	0	1
centroid=F5_LH_881;seqs=2;size=2;	2	2	2	0	0
centroid=F1_H_1705;seqs=1;size=1;	1	3	35	1	1
centroid=F1_B1_995;seqs=1;size=1;	1	38	82	1	1
centroid=F5_LB_2164;seqs=7;size=12;	12	12	12	0	0
centroid=F5_LH_2079;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_4981;seqs=1;size=1;	1	3	1	1	0
centroid=F2_H_275;seqs=6;size=6;	6	89	42	1	1
centroid=F6_LH_6381;seqs=1;size=1;	1	45	1	1	0
centroid=F2_H_37;seqs=7;size=7;	7	7	64	0	1
centroid=F2_B2_636;seqs=1;size=1;	1	216	3	1	1
centroid=F6_LH_7999;seqs=2;size=5;	5	5	5	0	0
centroid=F2_B2_313;seqs=2;size=2;	2	13	2	1	0
centroid=F5_LH_142;seqs=3;size=5;	5	5	5	0	0
centroid=F6_LH_7263;seqs=13;size=44;	44	44	44	0	0
centroid=F5_LH_4920;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LB_1602;seqs=3;size=3;	3	23	5	1	1
centroid=F5_LH_1230;seqs=2;size=2;	2	2	6	0	1
centroid=F4_LH_65;seqs=2;size=2;	2	78	2	1	0
centroid=F2_H_586;seqs=3;size=3;	3	125	3	1	0
centroid=F6_LB_874;seqs=1;size=1;	1	18	15	1	1
centroid=F5_LB_2700;seqs=1;size=2;	2	2	2	0	0
centroid=F2_H_341;seqs=2;size=2;	2	176	2	1	0
centroid=F6_LH_9989;seqs=1;size=1;	1	100	1	1	0
centroid=F2_B2_524;seqs=1;size=1;	1	7	1	1	0
centroid=F5_LB_2413;seqs=3;size=4;	4	4	4	0	0
centroid=F3_H_1975;seqs=11;size=29;	29	29	29	0	0
centroid=F1_B1_2195;seqs=8;size=19;	19	19	19	0	0
centroid=F6_LB_6747;seqs=1;size=1;	1	40	1	1	0
centroid=F5_LH_3587;seqs=3;size=7;	7	7	7	0	0
centroid=F5_LB_399;seqs=2;size=3;	3	3	3	0	0
centroid=F1_H_1367;seqs=4;size=8;	8	8	8	0	0
centroid=F5_LB_529;seqs=3;size=9;	9	9	9	0	0
centroid=F4_LB_272;seqs=1;size=1;	1	49	8	1	1
centroid=F5_LB_3153;seqs=2;size=3;	3	3	3	0	0
centroid=F3_H_2733;seqs=1;size=5;	5	5	5	0	0
centroid=F5_LB_2274;seqs=1;size=2;	2	2	2	0	0
centroid=F5_LH_3347;seqs=9;size=12;	12	12	12	0	0
centroid=F4_LB_366;seqs=3;size=3;	3	99	3	1	0
centroid=F2_B2_160;seqs=2;size=2;	2	2	2	0	0
centroid=F5_LB_2138;seqs=1;size=2;	2	2	2	0	0
centroid=F2_B2_948;seqs=1;size=1;	1	23	1	1	0
centroid=F6_LB_696;seqs=1;size=1;	1	26	1	1	0
centroid=F6_LH_859;seqs=1;size=1;	1	28	1	1	0
centroid=F5_LH_3084;seqs=1;size=1;	1	1	1	0	0
centroid=F5_LH_3658;seqs=6;size=15;	15	15	15	0	0
centroid=F5_LH_1874;seqs=1;size=1;	1	40	1	1	0
centroid=F6_LB_6599;seqs=10;size=31;	31	31	31	0	0
centroid=F5_LH_3901;seqs=4;size=8;	8	8	8	0	0
centroid=F2_H_404;seqs=1;size=1;	1	93	33	1	1
centroid=F5_LH_4487;seqs=1;size=1;	1	4	1	1	0
centroid=F5_LH_737;seqs=1;size=1;	1	1	21	0	1
centroid=F6_LH_3429;seqs=1;size=1;	1	34	53	1	1
centroid=F5_LH_3309;seqs=1;size=1;	1	1	1	0	0
centroid=F6_LB_6292;seqs=1;size=1;	1	1	66	0	1
centroid=F5_LH_1460;seqs=4;size=4;	4	4	4	0	0
centroid=F6_LH_8743;seqs=1;size=1;	1	34	1	1	0
centroid=F5_LH_2939;seqs=1;size=1;	1	64	1	1	0
centroid=F5_LH_2877;seqs=1;size=1;	1	7	1	1	0
centroid=F5_LB_2111;seqs=2;size=5;	5	5	5	0	0
centroid=F5_LB_2119;seqs=7;size=18;	18	18	18	0	0
centroid=F5_LH_3590;seqs=1;size=4;	4	4	4	0	0
